iteration	loss	baseline	error	formula	error	
11	15.68376160	1.53072023	1.17391193	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
12	1.92799270	1.46778333	0.27198368	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
13	1.82942355	1.41682267	0.44856936	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
14	2.04206157	1.35819256	0.24422121	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
15	0.87435168	1.29870582	0.16845597	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
16	3.02006149	1.25110376	0.34666529	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
17	1.42726052	1.20882761	0.40558010	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
18	0.98400849	1.16251981	0.28267199	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
19	1.77397084	1.12007272	0.31357655	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
20	3.72631049	1.08460951	0.41080990	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
21	2.07017159	1.04560506	0.30452046	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
22	0.73371273	1.00280166	0.18953732	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
23	3.10728145	0.97017157	0.35020038	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
24	1.64734519	0.93260264	0.21879330	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
25	2.98568892	0.90515083	0.38356715	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
26	1.94328725	0.87179452	0.23802482	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
27	7.82807922	0.86056656	0.64723510	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
28	8.36358166	0.85686553	0.78654593	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
29	1.10741401	0.82321757	0.18390663	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
30	1.72829473	0.80145621	0.38799000	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
31	0.98085272	0.77179372	0.20820658	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
32	1.65402412	0.75871015	0.51012230	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
33	1.61346090	0.73355591	0.25562540	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
34	1.61546838	0.70867676	0.23597232	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
35	1.13867462	0.68810105	0.29716301	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
36	1.57177699	0.66551751	0.23642996	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
37	2.20849442	0.64885467	0.33226177	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
38	2.74861431	0.63695902	0.41094169	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
39	2.32484102	0.62044811	0.30674061	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
40	2.96918082	0.60740507	0.35958752	0.00000000	(-0.1938*(((-0.2308*(x0)+-0.2307*(x1)+-0.2308*(x2)+-0.2308*(x3)+-0.2308*(x4)+-0.3425))*((-0.1795*(x0)+-0.1795*(x1)+1.6206*(x2)+-0.1795*(x3)+-0.1795*(x4)+0.0498)))+0.0144)	
41	30.50388145	0.69041526	2.26760817	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
42	2.95275092	0.67471325	0.37637472	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
43	2.36990905	0.65573150	0.29507899	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
44	30.57241821	0.73806065	2.30231500	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
45	1.61054265	0.71442002	0.26524815	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
46	2.24677825	0.69886267	0.40327334	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
47	1.71652853	0.67875242	0.29665866	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
48	0.98126572	0.66299307	0.36356616	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
49	2.86976528	0.64708650	0.34486222	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
50	2.39180017	0.63569593	0.41927624	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
51	1.26708746	0.62075001	0.33677861	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
52	2.18995285	0.60623312	0.33041206	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
53	0.86864120	0.58517271	0.18502437	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
54	0.56398386	0.56544775	0.19067439	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
55	2.62447929	0.55375731	0.33163854	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
56	1.60198402	0.54015034	0.28161776	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
57	2.62195730	0.52882934	0.31373021	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
58	1.61897695	0.51502073	0.25265726	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
59	1.73644185	0.50344723	0.28355095	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
60	2.72780418	0.49566904	0.34788376	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
61	2.08191848	0.48538557	0.28999960	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
62	1.68388844	0.47475070	0.27268854	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
63	3.45110106	0.47603962	0.50052923	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
64	3.07833505	0.46785206	0.31228825	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
65	2.70402956	0.46411663	0.39314377	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
66	1.01226985	0.45879507	0.35768595	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
67	1.94007778	0.45020333	0.28696045	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
68	30.38830376	0.53641832	2.17450356	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
69	2.35123420	0.52410138	0.29007897	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
70	1.54785705	0.51242781	0.29062980	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
71	1.98893416	0.49888358	0.24154277	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
72	0.90378141	0.50194395	0.56009144	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
73	1.91270411	0.49358672	0.33479944	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
74	5.27958441	0.49380609	0.49797392	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
75	0.95952505	0.47933355	0.20435505	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
76	1.36699331	0.46655259	0.22371387	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
77	1.03250122	0.45364863	0.20847388	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
78	1.99804389	0.44527406	0.28615698	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
79	1.43525743	0.43783027	0.29639861	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
80	2.84424973	0.43304995	0.34222355	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
81	1.96749806	0.42740229	0.32009646	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
82	1.40515220	0.41690427	0.21744175	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
83	2.38145041	0.41188264	0.31647131	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
84	1.60549009	0.40479320	0.27009425	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
85	10.12545967	0.42833909	0.87571079	0.00000000	(0.1659*(((-0.2436*(x0)+-0.2436*(x1)+0.9616*(x2)+-0.2436*(x3)+-0.2436*(x4)+-0.0433))-((-0.1529*(0)+-0.0296*(0)+-0.0041*(0)+-0.0600*(0)+-0.0570*(0)+0.1903)))+0.0792)	
