iteration	loss	baseline	error	formula	error	
27	0.31803206	0.19632137	0.16804054	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
28	0.97437823	0.19664910	0.20287605	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
29	0.30089512	0.19653736	0.19441412	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
30	0.28362885	0.19346078	0.13500567	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
31	0.11891271	0.19449385	0.21412210	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
32	0.56714988	0.19504817	0.20558034	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
33	0.09327313	0.19553038	0.20469247	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
34	0.34497449	0.19520655	0.18905377	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
35	0.96044087	0.19501421	0.19135986	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
36	0.91301405	0.19548850	0.20450003	0.00000063	(((((0.5356*(x0)+-1.6202*(x1)+0.6939*(x2)+-0.1215*(x3)+-0.0652))-((0.9280*((x0)**4)+-0.3140*((x1)**4)+1.9320*((x2)**4)+-0.4006*((x3)**4)+0.0982))))*((0.3842*(x0)+0.2990*(x1)+0.4961*(x2)+0.1094*(x3)+0.2428)))	
