iteration	loss	baseline	error	formula	error	
13	0.25835443	0.20510124	0.19974203	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
14	0.04179698	0.20447563	0.19258907	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
15	0.27434865	0.20369786	0.18892044	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
16	0.04654535	0.20361453	0.20203148	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
17	0.15439939	0.20345718	0.20046751	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
18	0.10216041	0.20285006	0.19131495	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
19	0.11524933	0.20313376	0.20852414	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
20	0.07633235	0.20326343	0.20572726	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
21	0.13996525	0.20316322	0.20125937	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
22	0.12073644	0.20325322	0.20496349	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
23	0.03148178	0.20274524	0.19309369	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
24	0.05937393	0.20232658	0.19437189	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
25	0.04396480	0.20266327	0.20906058	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
26	0.16410595	0.20250893	0.19957624	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
27	0.09399620	0.20227121	0.19775450	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
28	0.07390572	0.20210013	0.19884978	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
29	0.16684699	0.20237236	0.20754480	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
30	0.21020113	0.20135021	0.18192938	0.00000313	(((((-0.8756*(x0)+1.3169*(x1)+-0.4956*(x2)+0.1430*(x3)+0.0475*(x4)+0.0743))-((-0.9744*((x0)**2)+1.5623*((x1)**2)+-0.2137*((x2)**2)+0.2683*((x3)**2)+0.1819*((x4)**2)+-0.0507))))*((-0.6898*(x0)+-1.3601*(x1)+-0.7226*(x2)+0.0368*(x3)+0.0528*(x4)+-0.0214)))	
31	0.55511510	0.20301157	0.23457742	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
32	0.12399043	0.20299914	0.20276301	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
33	0.12513836	0.20214418	0.18589978	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
34	0.08626216	0.20235366	0.20633374	0.00000035	(((((1.1396*(x0)+0.1339*(x1)+0.2236*(x2)+0.1680*(x3)+0.2323*(x4)+0.1102))*((0.2124*(x0)+0.3838*(x1)+1.1176*(x2)+0.2755*(x3)+0.2204*(x4)+0.0636))))+((-0.2887*(sin(x0))+-0.5544*(sin(x1))+-0.2792*(sin(x2))+-0.0119*(sin(x3))+-0.0150*(sin(x4))+-0.0842)))	
