iteration	loss	baseline	error	formula	error	
49	0.00354189	0.15591106	0.15754174	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
50	0.00665504	0.15597977	0.15728526	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
51	0.00807438	0.15604322	0.15724854	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
52	0.00364538	0.15609369	0.15705244	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
53	0.00660493	0.15613014	0.15682279	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
54	0.00536172	0.15612909	0.15610941	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
55	0.02074909	0.15581937	0.14993472	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
56	0.01991372	0.15569872	0.15340641	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
57	0.01045680	0.15569404	0.15560506	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
58	0.01283677	0.15572675	0.15634833	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
59	0.01313433	0.15574835	0.15615873	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
60	0.00560418	0.15574716	0.15572460	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
61	0.02018318	0.15571016	0.15500730	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
62	0.01133212	0.15568830	0.15527296	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
63	0.01145448	0.15564542	0.15483050	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
64	0.00727161	0.15570359	0.15680870	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
65	0.01339677	0.15570909	0.15581356	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
66	0.00238956	0.15578245	0.15717612	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
67	0.00596235	0.15575154	0.15516420	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
68	0.00645923	0.15581556	0.15703192	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
69	0.01634347	0.15584226	0.15634950	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
70	0.01445737	0.15574788	0.15395458	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
71	0.00365525	0.15573835	0.15555726	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
72	0.03174842	0.15561710	0.15331323	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
73	0.00841906	0.15560879	0.15545058	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
74	0.00362700	0.15563938	0.15622072	0.00004738	(((((-0.1142*(x0)+0.8142*(x1)+0.1158*(x2)+-0.6039))*((-0.0836*((x0)**4)+1.6922*((x1)**4)+-0.0920*((x2)**4)+-0.3515))))*((0.1559*(sin(x0))+1.3771*(sin(x1))+-0.2269*(sin(x2))+0.0126)))	
75	0.00816829	0.15571181	0.15708803	0.00004731	(((((0.1202*(sin(x0))+-0.8020*(sin(x1))+0.0129*(sin(x2))+0.4226))*((-0.3955*(cos(x0))+-0.4322*(cos(x1))+0.1252*(cos(x2))+-0.0541))))*((-0.1376*(sin(x0))+-0.8943*(sin(x1))+0.1479*(sin(x2))+-0.0085)))	
76	0.01490134	0.15572895	0.15605442	0.00004731	(((((0.1202*(sin(x0))+-0.8020*(sin(x1))+0.0129*(sin(x2))+0.4226))*((-0.3955*(cos(x0))+-0.4322*(cos(x1))+0.1252*(cos(x2))+-0.0541))))*((-0.1376*(sin(x0))+-0.8943*(sin(x1))+0.1479*(sin(x2))+-0.0085)))	
77	0.01663690	0.15573382	0.15582660	0.00004731	(((((0.1202*(sin(x0))+-0.8020*(sin(x1))+0.0129*(sin(x2))+0.4226))*((-0.3955*(cos(x0))+-0.4322*(cos(x1))+0.1252*(cos(x2))+-0.0541))))*((-0.1376*(sin(x0))+-0.8943*(sin(x1))+0.1479*(sin(x2))+-0.0085)))	
78	0.00341161	0.15582737	0.15760484	0.00004731	(((((0.1202*(sin(x0))+-0.8020*(sin(x1))+0.0129*(sin(x2))+0.4226))*((-0.3955*(cos(x0))+-0.4322*(cos(x1))+0.1252*(cos(x2))+-0.0541))))*((-0.1376*(sin(x0))+-0.8943*(sin(x1))+0.1479*(sin(x2))+-0.0085)))	
