iteration	loss	baseline	error	formula	error	
12	0.58564454	0.19529586	0.19869852	0.00000091	(((((-0.0284*(sin(x0))+1.5314*(sin(x1))+-0.2855*(sin(x2))+0.3874*(sin(x3))+-0.0805))*((-0.0837*(exp(x0))+-0.1184*(exp(x1))+-0.3418*(exp(x2))+-0.0071*(exp(x3))+-0.0692))))+((-0.2644*((x0)**3)+0.0367*((x1)**3)+-0.7568*((x2)**3)+-0.0061*((x3)**3)+0.0953)))	
13	0.54668802	0.19589031	0.20718484	0.00000087	(((((-0.4696*((x0)**2)+0.5273*((x1)**2)+0.4001*((x2)**2)+0.0232*((x3)**2)+0.0335))*((0.2070*(x0)+-0.0427*(x1)+-1.3271*(x2)+-0.3769*(x3)+0.0739))))-((-0.2671*(sin(x0))+0.7174*(sin(x1))+-0.5273*(sin(x2))+-0.1499*(sin(x3))+0.2030)))	
14	0.49923488	0.19472250	0.17253426	0.00000087	(((((-0.4696*((x0)**2)+0.5273*((x1)**2)+0.4001*((x2)**2)+0.0232*((x3)**2)+0.0335))*((0.2070*(x0)+-0.0427*(x1)+-1.3271*(x2)+-0.3769*(x3)+0.0739))))-((-0.2671*(sin(x0))+0.7174*(sin(x1))+-0.5273*(sin(x2))+-0.1499*(sin(x3))+0.2030)))	
15	1.17265451	0.19657636	0.23179956	0.00000045	(((((0.0391*((x0)**2)+-0.1323*((x1)**2)+0.3185*((x2)**2)+-0.3273*((x3)**2)+0.4703))*((0.4335*(x0)+-2.1535*(x1)+0.6725*(x2)+-0.2949*(x3)+-0.0457))))+((-0.4504*((x0)**4)+-0.1133*((x1)**4)+-1.1728*((x2)**4)+0.1080*((x3)**4)+0.0137)))	
16	0.29949394	0.19643369	0.19372313	0.00000045	(((((0.0391*((x0)**2)+-0.1323*((x1)**2)+0.3185*((x2)**2)+-0.3273*((x3)**2)+0.4703))*((0.4335*(x0)+-2.1535*(x1)+0.6725*(x2)+-0.2949*(x3)+-0.0457))))+((-0.4504*((x0)**4)+-0.1133*((x1)**4)+-1.1728*((x2)**4)+0.1080*((x3)**4)+0.0137)))	
17	0.46167403	0.19767196	0.22119918	0.00000045	(((((0.0391*((x0)**2)+-0.1323*((x1)**2)+0.3185*((x2)**2)+-0.3273*((x3)**2)+0.4703))*((0.4335*(x0)+-2.1535*(x1)+0.6725*(x2)+-0.2949*(x3)+-0.0457))))+((-0.4504*((x0)**4)+-0.1133*((x1)**4)+-1.1728*((x2)**4)+0.1080*((x3)**4)+0.0137)))	
18	0.47617537	0.19666821	0.17759669	0.00000045	(((((0.0391*((x0)**2)+-0.1323*((x1)**2)+0.3185*((x2)**2)+-0.3273*((x3)**2)+0.4703))*((0.4335*(x0)+-2.1535*(x1)+0.6725*(x2)+-0.2949*(x3)+-0.0457))))+((-0.4504*((x0)**4)+-0.1133*((x1)**4)+-1.1728*((x2)**4)+0.1080*((x3)**4)+0.0137)))	
19	0.55896807	0.19767089	0.21672201	0.00000045	(((((0.0391*((x0)**2)+-0.1323*((x1)**2)+0.3185*((x2)**2)+-0.3273*((x3)**2)+0.4703))*((0.4335*(x0)+-2.1535*(x1)+0.6725*(x2)+-0.2949*(x3)+-0.0457))))+((-0.4504*((x0)**4)+-0.1133*((x1)**4)+-1.1728*((x2)**4)+0.1080*((x3)**4)+0.0137)))	
20	0.36408603	0.19760904	0.19643383	0.00000045	(((((0.0391*((x0)**2)+-0.1323*((x1)**2)+0.3185*((x2)**2)+-0.3273*((x3)**2)+0.4703))*((0.4335*(x0)+-2.1535*(x1)+0.6725*(x2)+-0.2949*(x3)+-0.0457))))+((-0.4504*((x0)**4)+-0.1133*((x1)**4)+-1.1728*((x2)**4)+0.1080*((x3)**4)+0.0137)))	
21	0.97041190	0.19769807	0.19938974	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
22	0.93576717	0.19795667	0.20287000	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
23	1.01574314	0.19872013	0.21322618	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
24	0.76502907	0.19843945	0.19310649	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
25	0.29284063	0.19640604	0.15777116	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
26	0.46454415	0.19653620	0.19900925	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
27	0.60606146	0.19611643	0.18814091	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
28	0.33225939	0.19487581	0.17130396	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
29	0.62037265	0.19444790	0.18631773	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
30	0.52940196	0.19546705	0.21483102	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
31	0.54075974	0.19565561	0.19923840	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
32	0.49946976	0.19539821	0.19050737	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
33	0.44436580	0.19601125	0.20765892	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
34	0.48357448	0.19640665	0.20391941	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
35	0.65671974	0.19668162	0.20190625	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
36	0.62843913	0.19656144	0.19427820	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
37	0.67157018	0.19585495	0.18243150	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
38	0.67337525	0.19730121	0.22478023	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
39	0.26842177	0.19662897	0.18385641	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
40	0.70415324	0.19861233	0.23629646	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
41	0.31466049	0.19748653	0.17609654	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
42	0.69009840	0.19656849	0.17912570	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
43	0.25196847	0.19642693	0.19373740	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
44	0.49311027	0.19581197	0.18412785	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
45	0.70436996	0.19539437	0.18745999	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
46	0.44218808	0.19482465	0.18400025	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
47	0.54436749	0.19445692	0.18747009	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
48	1.03424680	0.19565292	0.21837687	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
49	1.21215916	0.19744030	0.23140053	0.00000021	(((((-0.2590*(sin(x0))+0.4242*(sin(x1))+0.4747*(sin(x2))+0.2443*(sin(x3))+0.0409))*((-0.0115*(sin(x0))+-0.0176*(sin(x1))+-1.2964*(sin(x2))+-0.2062*(sin(x3))+0.0303))))+((-0.0827*(x0)+-0.9686*(x1)+0.4869*(x2)+-0.0949*(x3)+0.0870)))	
50	1.23072743	0.20141758	0.27698612	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
51	0.42249393	0.19873179	0.14770171	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
52	0.89229566	0.19930667	0.21022926	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
53	0.48551655	0.19918932	0.19695972	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
54	0.69971883	0.20068380	0.22907901	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
55	0.45986888	0.20087333	0.20447420	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
56	0.40020639	0.20117843	0.20697546	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
57	0.47585535	0.20071144	0.19183888	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
58	0.37132558	0.20054203	0.19732331	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
59	0.33411261	0.19959198	0.18154112	0.00000007	(((((-0.4905*(x0)+0.1592*(x1)+0.1452*(x2)+0.0707*(x3)+-0.0442))*((-0.0166*(sin(x0))+0.0382*(sin(x1))+-1.4172*(sin(x2))+-0.1003*(sin(x3))+-0.0439))))+((-0.0670*(x0)+-0.9136*(x1)+0.1002*(x2)+-0.0653*(x3)+0.0377)))	
60	1.35515201	0.20233992	0.25455090	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
61	0.53950465	0.20103745	0.17629047	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
62	0.69028962	0.20105287	0.20134611	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
63	0.20379873	0.19902268	0.16044900	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
64	0.72782081	0.19884770	0.19552301	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
65	0.65509093	0.20003396	0.22257304	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
66	1.02545404	0.20119655	0.22328599	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
67	0.17390053	0.19923498	0.16196518	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
68	0.59424371	0.19993037	0.21314283	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
69	0.24040122	0.20029168	0.20715658	0.00000005	(((((0.2901*(sin(x0))+-0.2426*(sin(x1))+-0.2422*(sin(x2))+-0.1758*(sin(x3))+0.0501))*((-0.2590*(x0)+-0.2415*(x1)+1.4913*(x2)+-0.1068*(x3)+-0.0299))))+((0.0683*(x0)+-0.9544*(x1)+0.2365*(x2)+-0.0665*(x3)+0.0188)))	
