iteration	loss	baseline	error	formula	error	
89	0.83478099	0.21592493	0.16228001	0.00000000	(((((0.5284*(x0)+0.1724*(x1)+-0.8962*(x2)+0.0230))-((0.5342*((x0)**2)+0.5344*((x1)**2)+-0.5342*((x2)**2)+0.0172))))*((-0.1203*(1)+-0.3552*(1)+-0.2355*(1)+-0.1313)))	
90	0.46370536	0.21283220	0.15407012	0.00000000	(((((0.5284*(x0)+0.1724*(x1)+-0.8962*(x2)+0.0230))-((0.5342*((x0)**2)+0.5344*((x1)**2)+-0.5342*((x2)**2)+0.0172))))*((-0.1203*(1)+-0.3552*(1)+-0.2355*(1)+-0.1313)))	
91	0.54841852	0.21082592	0.17270674	0.00000000	(((((0.5284*(x0)+0.1724*(x1)+-0.8962*(x2)+0.0230))-((0.5342*((x0)**2)+0.5344*((x1)**2)+-0.5342*((x2)**2)+0.0172))))*((-0.1203*(1)+-0.3552*(1)+-0.2355*(1)+-0.1313)))	
92	0.44981012	0.20982575	0.19082275	0.00000000	(((((0.5284*(x0)+0.1724*(x1)+-0.8962*(x2)+0.0230))-((0.5342*((x0)**2)+0.5344*((x1)**2)+-0.5342*((x2)**2)+0.0172))))*((-0.1203*(1)+-0.3552*(1)+-0.2355*(1)+-0.1313)))	
93	32.96813583	0.30260029	2.06531692	0.00000000	(((((-0.2267*(x0)+-0.5090*(x1)+0.5608*(x2)+-0.1096))*((0.2678*(x0)+0.6334*(x1)+-0.6489*(x2)+0.1704))))+((0.1767*((x0)**2)+0.8265*((x1)**2)+0.5452*((x2)**2)+-0.0293)))	
94	1.39925539	0.29710990	0.19279258	0.00000000	(((((-0.2267*(x0)+-0.5090*(x1)+0.5608*(x2)+-0.1096))*((0.2678*(x0)+0.6334*(x1)+-0.6489*(x2)+0.1704))))+((0.1767*((x0)**2)+0.8265*((x1)**2)+0.5452*((x2)**2)+-0.0293)))	
95	0.92732400	0.29284048	0.21172154	0.00000000	(((((-0.2267*(x0)+-0.5090*(x1)+0.5608*(x2)+-0.1096))*((0.2678*(x0)+0.6334*(x1)+-0.6489*(x2)+0.1704))))+((0.1767*((x0)**2)+0.8265*((x1)**2)+0.5452*((x2)**2)+-0.0293)))	
96	0.65599644	0.28857315	0.20749386	0.00000000	(((((-0.2267*(x0)+-0.5090*(x1)+0.5608*(x2)+-0.1096))*((0.2678*(x0)+0.6334*(x1)+-0.6489*(x2)+0.1704))))+((0.1767*((x0)**2)+0.8265*((x1)**2)+0.5452*((x2)**2)+-0.0293)))	
97	0.67091525	0.28214511	0.16001296	0.00000000	(((((-0.2267*(x0)+-0.5090*(x1)+0.5608*(x2)+-0.1096))*((0.2678*(x0)+0.6334*(x1)+-0.6489*(x2)+0.1704))))+((0.1767*((x0)**2)+0.8265*((x1)**2)+0.5452*((x2)**2)+-0.0293)))	
98	0.69596350	0.27627677	0.16477840	0.00000000	(((((-0.2267*(x0)+-0.5090*(x1)+0.5608*(x2)+-0.1096))*((0.2678*(x0)+0.6334*(x1)+-0.6489*(x2)+0.1704))))+((0.1767*((x0)**2)+0.8265*((x1)**2)+0.5452*((x2)**2)+-0.0293)))	
99	0.81186289	0.27054638	0.16166912	0.00000000	(((((-0.2267*(x0)+-0.5090*(x1)+0.5608*(x2)+-0.1096))*((0.2678*(x0)+0.6334*(x1)+-0.6489*(x2)+0.1704))))+((0.1767*((x0)**2)+0.8265*((x1)**2)+0.5452*((x2)**2)+-0.0293)))	
100	0.97066480	0.26755813	0.21078174	0.00000000	(((((-0.2267*(x0)+-0.5090*(x1)+0.5608*(x2)+-0.1096))*((0.2678*(x0)+0.6334*(x1)+-0.6489*(x2)+0.1704))))+((0.1767*((x0)**2)+0.8265*((x1)**2)+0.5452*((x2)**2)+-0.0293)))	
