iteration	loss	baseline	error	formula	error	
14	0.31823614	0.25985119	0.22725633	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
15	0.33290371	0.25770432	0.21691397	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
16	0.20269826	0.25580215	0.21966112	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
17	0.79956579	0.25536221	0.24700332	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
18	1.04874563	0.25556523	0.25942239	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
19	0.45731315	0.25439867	0.23223451	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
20	0.31539261	0.25220108	0.21044676	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
21	2.31637955	0.25664258	0.34103116	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
22	0.45505562	0.25575852	0.23896132	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
23	0.37445912	0.25413346	0.22325717	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
24	0.32568467	0.25274998	0.22646378	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
25	0.65171087	0.25251409	0.24803220	0.00000000	(((((-0.0815*(0)+0.2272*(0)+0.0153*(0)+0.1825*(0)+0.0799*(0)+0.0844))+((-0.9108*(sin(x0))+0.0433*(sin(x1))+0.0391*(sin(x2))+0.0428*(sin(x3))+0.0407*(sin(x4))+-0.1243))))*((-0.0663*(x0)+-0.0759*(x1)+0.8844*(x2)+-0.0734*(x3)+-0.0732*(x4)+0.0724)))	
26	2.99564385	0.25886652	0.37956274	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
27	0.31207916	0.25723046	0.22614534	0.00000000	(((((-0.0746*(sin(x0))+-0.0785*(sin(x1))+1.0706*(sin(x2))+-0.0861*(sin(x3))+-0.0784*(sin(x4))+0.0790))*((-0.3302*(x0)+-0.2497*(x1)+-0.3538*(x2)+-0.2902*(x3)+-0.2750*(x4)+-0.3810))))*((1.1726*(sin(x0))+0.0223*(sin(x1))+0.0122*(sin(x2))+0.0168*(sin(x3))+0.0164*(sin(x4))+-0.0152)))	
