iteration	loss	baseline	error	formula	error	
29	0.01058296	0.16441801	0.16539340	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
30	0.01751171	0.16435090	0.16307560	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
31	0.00987579	0.16430876	0.16350809	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
32	0.01318156	0.16430333	0.16420041	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
33	0.00786493	0.16437565	0.16574986	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
34	0.01322389	0.16438629	0.16458832	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
35	0.02178636	0.16440213	0.16470309	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
36	0.01240734	0.16443580	0.16507570	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
37	0.00797786	0.16436368	0.16299339	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
38	0.00959212	0.16432339	0.16355768	0.00003603	(((((-0.4821*((x0)**2)+0.4140*((x1)**2)+-0.9453*((x2)**2)+0.0270))-((-0.0602*((x0)**4)+-0.0617*((x1)**4)+-0.7767*((x2)**4)+0.0752))))*((0.2360*((x0)**3)+-0.6270*((x1)**3)+-0.0454*((x2)**3)+-0.0145)))	
39	0.01954804	0.16432327	0.16432117	0.00003589	(((((-0.4341*((x0)**3)+-0.4744*((x1)**3)+0.4263*((x2)**3)+0.1861))-((-0.5062*((x0)**4)+0.3096*((x1)**4)+0.5835*((x2)**4)+-0.1186))))*((-0.4923*((x0)**4)+1.8941*((x1)**4)+0.0965*((x2)**4)+0.0042)))	
40	0.02139939	0.16434269	0.16471179	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
41	0.01640904	0.16424248	0.16233854	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
42	0.00582437	0.16426572	0.16470729	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
43	0.01345386	0.16432317	0.16541441	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
44	0.01653271	0.16429721	0.16380398	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
45	0.01627018	0.16433769	0.16510701	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
46	0.01976099	0.16435951	0.16477409	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
47	0.00847317	0.16429473	0.16306391	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
48	0.01603332	0.16431463	0.16469267	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
49	0.00615341	0.16432706	0.16456346	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
50	0.02354259	0.16425639	0.16291380	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
51	0.00717826	0.16429542	0.16503690	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
52	0.01006027	0.16432297	0.16484657	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
53	0.02246969	0.16432080	0.16427970	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
54	0.01451578	0.16428567	0.16361819	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
55	0.02146230	0.16396122	0.15779649	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
56	0.00537962	0.16389747	0.16268654	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
57	0.01341095	0.16381308	0.16220985	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
58	0.02072774	0.16384727	0.16449688	0.00003559	(((((-0.5797*((x0)**4)+0.4580*((x1)**4)+0.5585*((x2)**4)+-0.0763))+((0.1796*(x0)+0.1772*(x1)+-0.7770*(x2)+0.0171))))*((0.2912*((x0)**4)+-1.0955*((x1)**4)+-0.0550*((x2)**4)+-0.0089)))	
