iteration	loss	baseline	error	formula	error	
30	0.30819857	0.22064967	0.20355491	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
31	0.93959963	0.21982044	0.20406508	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
32	0.21746407	0.21983251	0.22006182	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
33	0.38971993	0.22229916	0.26916572	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
34	0.18379405	0.22077806	0.19187705	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
35	0.33994913	0.22096048	0.22442627	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
36	0.47762939	0.22043240	0.21039902	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
37	0.67915905	0.21999402	0.21166496	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
38	0.27493253	0.22124602	0.24503405	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
39	0.30748916	0.21996349	0.19559568	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
40	0.86259413	0.21855852	0.19186422	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
41	0.53438354	0.21647038	0.17679575	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
42	0.26171649	0.21597722	0.20660721	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
43	0.24576439	0.21586236	0.21368007	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
44	0.19848706	0.21599583	0.21853171	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
45	0.37688982	0.21433134	0.18270615	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
46	0.27545065	0.21345507	0.19680579	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
47	0.96907383	0.21304849	0.20532358	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
48	0.41881728	0.21324845	0.21704777	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
49	0.72472954	0.21542580	0.25679547	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
50	0.21743909	0.21582444	0.22339840	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
51	0.47397691	0.21443313	0.18799834	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
52	0.31334189	0.21479589	0.22168818	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
53	0.36441725	0.21266918	0.17226186	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
54	0.16544819	0.21279497	0.21518517	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
55	0.22178793	0.21365318	0.22995906	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
56	0.69941705	0.21462551	0.23309989	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
57	0.22852154	0.21560815	0.23427843	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
58	0.66674244	0.21496670	0.20277916	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
59	0.51852429	0.21461086	0.20784993	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
60	0.61492127	0.21492516	0.22089683	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
61	0.40589106	0.21334641	0.18335003	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
62	0.73394221	0.21267247	0.19986784	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
63	0.39956826	0.21236590	0.20654121	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
64	0.14820063	0.21455376	0.25612321	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
65	0.23694699	0.21453053	0.21408920	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
66	0.21122411	0.21493587	0.22263728	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
67	0.09627287	0.21567015	0.22962156	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
68	0.12840278	0.21405213	0.18330975	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
69	0.54528612	0.21392579	0.21152568	0.00000052	(((((0.1809*(x0)+0.4811*(x1)+1.3322*(x2)+0.2953*(x3)+0.1288))*((-0.4578*(sin(x0))+0.5883*(sin(x1))+-0.0143*(sin(x2))+0.5204*(sin(x3))+-0.0454))))-((0.0417*((x0)**3)+0.0155*((x1)**3)+-0.4719*((x2)**3)+-0.2647*((x3)**3)+-0.0279)))	
70	2.22012353	0.21967530	0.32891613	0.00000003	(((((-0.1619*(x0)+-0.1702*(x1)+-1.5900*(x2)+-0.1018*(x3)+-0.1625))*((0.4447*(sin(x0))+-0.1927*(sin(x1))+-0.2015*(sin(x2))+-0.2285*(sin(x3))+0.0168))))+((-0.0986*(x0)+0.2197*(x1)+-0.0495*(x2)+0.1986*(x3)+0.0335)))	
