iteration	loss	baseline	error	formula	error	
21	0.00209197	0.08390544	0.08398286	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
22	0.00371044	0.08391348	0.08406621	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
23	0.00515374	0.08394302	0.08450428	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
24	0.00721567	0.08390234	0.08312920	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
25	0.00692934	0.08389311	0.08371785	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
26	0.00613270	0.08390503	0.08413156	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
27	0.01078943	0.08394693	0.08474296	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
28	0.01056559	0.08396763	0.08436097	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
29	0.00901419	0.08399889	0.08459266	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
30	0.00611790	0.08396728	0.08336681	0.00075438	(((((2.1379*((x0)**2)+-1.3912*((x1)**2)+-0.2501*((x2)**2)+-0.0940))+((1.3734*(x0)+-4.6323*(x1)+1.4166*(x2)+0.0945))))*((0.6725*(x0)+-0.0501*(x1)+0.5667*(x2)+-0.6297)))	
