iteration	loss	baseline	error	formula	error	
33	2.20866346	0.33386499	0.31967735	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
34	0.21514750	0.32669422	0.19044995	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
35	0.51747733	0.31991366	0.19108300	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
36	0.60829872	0.31222874	0.16621540	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
37	0.37412012	0.30673543	0.20236281	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
38	0.63967127	0.29854047	0.14283687	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
39	0.39327776	0.29357749	0.19928072	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
40	0.37863880	0.28830543	0.18813626	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
41	2.93891025	0.29276913	0.37757903	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
42	0.23038302	0.28499207	0.13722777	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
43	1.87455320	0.28114307	0.20801201	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
44	0.67815131	0.27436525	0.14558692	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
45	0.77841616	0.26880851	0.16323113	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
46	0.48659688	0.26211220	0.13488244	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
47	3.27342558	0.26798451	0.37955865	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
48	2.68903327	0.26768795	0.26205382	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
49	0.61536634	0.26140237	0.14197662	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
50	4.72147560	0.27399835	0.51332194	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
51	3.59069490	0.27526852	0.29940212	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
52	0.13148220	0.27174529	0.20480394	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
53	7.04456234	0.29065725	0.64998436	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
54	0.63687259	0.28769553	0.23142301	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
55	0.62580228	0.28369755	0.20773609	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
56	0.29783538	0.27579650	0.12567678	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
57	1.02062678	0.27332935	0.22645341	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
58	0.10468465	0.27072239	0.22119074	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
59	0.28929937	0.26601374	0.17654932	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
60	0.81103992	0.26028234	0.15138583	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
61	1.63493419	0.26014113	0.25745851	0.00000000	(0.5103*(((-0.0955*(0)+0.0963*(0)+-0.0428*(0)+-0.0344*(0)+-0.4456))*((-0.0248*(x0)+-2.6636*(x1)+2.1742*(x2)+-0.0248*(x3)+-0.0195)))+-0.0101)	
