iteration	loss	baseline	error	formula	error	
27	1.27437580	0.40499604	0.25790381	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
28	1.32635093	0.39518782	0.20883225	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
29	1.66602504	0.38642079	0.21984720	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
30	1.31266439	0.37693223	0.19665001	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
31	50.77355194	0.53530955	3.54447937	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
32	1.34595430	0.52112782	0.25167418	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
33	1.46117711	0.50703150	0.23920219	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
34	0.93148631	0.49026626	0.17172703	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
35	0.79313892	0.47390357	0.16301233	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
36	1.40174997	0.46437195	0.28327101	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
37	0.92024899	0.44971836	0.17130026	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
38	1.63414061	0.44261989	0.30774912	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
39	0.66538739	0.42979270	0.18607612	0.00000000	(0.2745*(((0.0497*(0)+-0.0562*(0)+-0.0883*(0)+0.0764))-((-0.1332*(x0)+-0.8618*(x1)+0.9599*(x2)+0.0073)))+-0.0555)	
40	50.96815491	0.58213389	3.47661662	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
41	1.52028930	0.56769967	0.29344910	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
42	0.56054449	0.54933399	0.20038597	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
43	1.76293838	0.53521919	0.26703802	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
44	1.31912029	0.51950598	0.22095552	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
45	0.64037633	0.50231177	0.17562221	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
46	44.24729919	0.63400000	3.13607645	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
47	1.68814969	0.61526048	0.25920978	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
48	1.62571800	0.59642214	0.23849364	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
49	1.03303790	0.57552272	0.17843316	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
50	1.21752989	0.55792779	0.22362466	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
51	0.97769684	0.54363704	0.27211258	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
52	1.55884230	0.52772832	0.22546247	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
53	2.00638604	0.51398963	0.25295466	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
54	3.44283557	0.50926298	0.41945678	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
55	6.73191547	0.51361835	0.59637040	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
56	50.77485275	0.66252762	3.49180412	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
57	2.32036018	0.64253438	0.26266345	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
58	51.19598007	0.78628206	3.51748776	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
59	1.46227109	0.76159114	0.29246280	0.00000000	(-0.3955*(((0.2363*(x0)+-0.7044*(x1)+1.6473*(x2)+-0.0502))*((-0.1114*(0)+-0.0584*(0)+-0.0529*(0)+0.5376)))+0.0396)	
