iteration	loss	baseline	error	formula	error	
17	0.01770506	0.08607362	0.08688879	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
18	0.00738000	0.08613925	0.08738625	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
19	0.01684827	0.08617841	0.08692228	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
20	0.01178944	0.08625276	0.08766548	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
21	0.01895428	0.08626075	0.08641272	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
22	0.00856524	0.08624899	0.08602542	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
23	0.00893888	0.08621044	0.08547809	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
24	0.00157372	0.08620936	0.08618893	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
25	0.00530902	0.08617425	0.08550704	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
26	0.00184512	0.08602926	0.08327448	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
27	0.02232105	0.08597525	0.08494912	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
28	0.00430017	0.08596431	0.08575629	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
29	0.00766568	0.08604442	0.08756646	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
30	0.00406645	0.08606944	0.08654489	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
31	0.01289091	0.08613282	0.08733706	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
32	0.04428075	0.08606748	0.08482600	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
33	0.00777689	0.08608281	0.08637392	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
34	0.00286945	0.08609585	0.08634368	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
35	0.00392662	0.08615284	0.08723577	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
36	0.01096695	0.08616152	0.08632624	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
37	0.01412046	0.08619481	0.08682734	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
38	0.00106859	0.08612784	0.08485558	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
39	0.03818718	0.08600439	0.08365881	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
40	0.00665084	0.08602127	0.08634198	0.00066608	(((((-0.6660*(cos(x0))+-0.0227*(cos(x1))+0.7341*(cos(x2))+-0.0205))+((1.5332*(x0)+-2.6224*(x1)+0.8284*(x2)+-0.0260))))*((1.3249*(x0)+-0.0831*(x1)+0.9974*(x2)+-1.1279)))	
41	0.01085658	0.08606480	0.08689194	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
42	0.00542703	0.08605842	0.08593728	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
43	0.01251590	0.08602478	0.08538540	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
44	0.00383463	0.08607275	0.08698429	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
45	0.01228477	0.08600600	0.08473783	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
46	0.00489088	0.08606900	0.08726601	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
47	0.01330934	0.08608200	0.08632910	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
48	0.00706088	0.08611266	0.08669529	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
49	0.00216823	0.08613799	0.08661914	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
50	0.00748137	0.08609495	0.08527731	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
51	0.00429903	0.08612265	0.08664886	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
52	0.01170801	0.08622930	0.08825565	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
53	0.01181157	0.08621946	0.08603241	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
54	0.00329538	0.08629335	0.08769714	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
55	0.01260546	0.08632220	0.08687032	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
56	0.01245046	0.08632442	0.08636685	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
57	0.00318602	0.08639151	0.08766621	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
58	0.00444179	0.08644444	0.08745035	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
59	0.00820121	0.08647617	0.08707902	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
60	0.04933583	0.08634526	0.08385789	0.00066520	(((((0.8326*(sin(x0))+-4.3287*(sin(x1))+1.2837*(sin(x2))+-0.0104))*((-0.5865*((x0)**4)+7.4132*((x1)**4)+0.5154*((x2)**4)+-1.4545))))*((0.3772*((x0)**4)+-2.7324*((x1)**4)+-0.2552*((x2)**4)+0.3259)))	
